Ver,10
西部片区调压站\,testGT_0102__HiHiLimit,2#可燃气体探测器浓度高高限设定值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,1,0.000,8.000,10.000,92.000,40,0.000,0.000,1,1,1,1,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0102__HiLimit,2#可燃气体探测器浓度高限设定值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,1,0.000,8.000,10.000,20,94.000,0.000,0.000,1,1,1,1,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0102__whz,2#可燃气体探测器浓度维护值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,

TagType,1,TagTypeName,数字I/O量,Count,212,ParCount,13
NodePath,NAME,DESC,PV,OFFMES,ONMES,ALMENAB,NORMALVAL,ALARMPR,GROUP,INDEX,ALMNAME,ALMREMARK,ALARMDELAY
点所在的节点路径,点名,说明,正常采样值,OFF状态信息,ON状态信息,报警使能,正常状态值,状态异常报警优先级,报警分组号,序号,报警名称,报警备注,报警延时
西部片区调压站\,testPT_0101_LL,进站压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_L,进站压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_H,进站压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_HH,进站压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_whzzt,进站压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPT_0102_LL,广汇调压撬进口压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_L,广汇调压撬进口压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_H,广汇调压撬进口压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_HH,广汇调压撬进口压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_whzzt,广汇调压撬进口压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPT_0103_LL,至新捷出口压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_L,至新捷出口压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_H,至新捷出口压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_HH,至新捷出口压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_whzzt,至新捷出口压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPT_0104_LL,至广汇出口压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_L,至广汇出口压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_H,至广汇出口压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_HH,至广汇出口压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_whzzt,至广汇出口压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testTT_0101_LL,进站温度_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_L,进站温度_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_H,进站温度_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_HH,进站温度_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_whzzt,进站温度_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testTT_0102_LL,至新捷出口温度_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_L,至新捷出口温度_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_H,至新捷出口温度_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_HH,至新捷出口温度_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_whzzt,至新捷出口温度_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testTT_0103_LL,至广汇出口温度_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_L,至广汇出口温度_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_H,至广汇出口温度_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_HH,至广汇出口温度_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_whzzt,至广汇出口温度_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0101_LL,至新捷调压区差压_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0101_L,至新捷调压区差压_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0101_H,至新捷调压区差压_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPDT_0101_HH,至新捷调压区差压_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPDT_0101_whzzt,至新捷调压区差压_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0102_LL,至新捷调压区差压_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0102_L,至新捷调压区差压_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0102_H,至新捷调压区差压_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPDT_0102_HH,至新捷调压区差压_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPDT_0102_whzzt,至新捷调压区差压_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_1_LL,预留点位_1_3_AI_1_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_1_L,预留点位_1_3_AI_1_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_1_H,预留点位_1_3_AI_1_H报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_1_HH,预留点位_1_3_AI_1_HH报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_1_whzzt,预留点位_1_3_AI_1_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_2_LL,预留点位_1_3_AI_2_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_2_L,预留点位_1_3_AI_2_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_2_H,预留点位_1_3_AI_2_H报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_2_HH,预留点位_1_3_AI_2_HH报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_2_whzzt,预留点位_1_3_AI_2_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_3_LL,预留点位_1_3_AI_3_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_3_L,预留点位_1_3_AI_3_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_3_H,预留点位_1_3_AI_3_H报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_3_HH,预留点位_1_3_AI_3_HH报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_3_AI_3_whzzt,预留点位_1_3_AI_3_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101A_ZI_LL,至新捷调节阀阀位_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101A_ZI_L,至新捷调节阀阀位_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101A_ZI_H,至新捷调节阀阀位_H报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101A_ZI_HH,至新捷调节阀阀位_HH报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101A_ZI_whzzt,至新捷调节阀阀位_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101B_ZI_LL,新捷进口调节阀阀位_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101B_ZI_L,新捷进口调节阀阀位_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101B_ZI_H,新捷进口调节阀阀位_H报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101B_ZI_HH,新捷进口调节阀阀位_HH报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101B_ZI_whzzt,新捷进口调节阀阀位_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101C_ZI_LL,广汇进口切断阀阀位_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101C_ZI_L,广汇进口切断阀阀位_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101C_ZI_H,广汇进口切断阀阀位_H报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101C_ZI_HH,广汇进口切断阀阀位_HH报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101C_ZI_whzzt,广汇进口切断阀阀位_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101D_ZI_LL,广汇进口调节阀阀位_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101D_ZI_L,广汇进口调节阀阀位_L报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101D_ZI_H,广汇进口调节阀阀位_H报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101D_ZI_HH,广汇进口调节阀阀位_HH报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101D_ZI_whzzt,广汇进口调节阀阀位_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESD,ESD,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV101_OF,进站电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV101_CF,进站电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV101_RL,进站电动阀远程就地,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV101_F,进站电动阀故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV102_OF,进口放空电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV102_CF,进口放空电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV102_RL,进口放空电动阀远程就地,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV102_F,进口放空电动阀故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV103_OF,新捷出口放空电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV103_CF,新捷出口放空电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV103_RL,新捷出口放空电动阀远程就地,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV103_F,新捷出口放空电动阀故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV104_OF,广汇出口放空电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV104_CF,广汇出口放空电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV104_RL,广汇出口放空电动阀远程就地,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV104_F,广汇出口放空电动阀故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV105_OF,广汇出口电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV105_CF,广汇出口电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV105_RL,广汇出口电动阀远程就地,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV105_F,广汇出口电动阀故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV106_OF,新捷出口电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV106_CF,新捷出口电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV106_RL,新捷出口电动阀远程就地,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV106_F,新捷出口电动阀故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_5_DI_9,预留点位_1_5_DI_9,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_5_DI_10,预留点位_1_5_DI_10,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_5_DI_11,预留点位_1_5_DI_11,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_5_DI_12,预留点位_1_5_DI_12,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_5_DI_13,预留点位_1_5_DI_13,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_5_DI_14,预留点位_1_5_DI_14,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_5_DI_15,预留点位_1_5_DI_15,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101A_OF,新捷进口切断阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101A_CF,新捷进口切断阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPCV101B_OF,新捷进口调节阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPCV101B_CF,新捷进口调节阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101C_OF,广汇进口切断阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testSDV101C_CF,广汇进口切断阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPCV101D_OF,广汇进口调节阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPCV101D_CF,广汇进口调节阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_8,预留点位_1_6_DI_8,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_9,预留点位_1_6_DI_9,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_10,预留点位_1_6_DI_10,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_11,预留点位_1_6_DI_11,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_12,预留点位_1_6_DI_12,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_13,预留点位_1_6_DI_13,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_14,预留点位_1_6_DI_14,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_6_DI_15,预留点位_1_6_DI_15,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_0,预留点位_1_7_DI_0,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_1,预留点位_1_7_DI_1,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_2,预留点位_1_7_DI_2,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_3,预留点位_1_7_DI_3,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_4,预留点位_1_7_DI_4,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_5,预留点位_1_7_DI_5,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_6,预留点位_1_7_DI_6,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_7,预留点位_1_7_DI_7,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_8,预留点位_1_7_DI_8,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_9,预留点位_1_7_DI_9,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_10,预留点位_1_7_DI_10,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_11,预留点位_1_7_DI_11,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_12,预留点位_1_7_DI_12,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_13,预留点位_1_7_DI_13,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_14,预留点位_1_7_DI_14,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_7_DI_15,预留点位_1_7_DI_15,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV101_ZXO,进站电动阀开阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV101_ZXC,进站电动阀关阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV102_ZXO,进口放空电动阀开阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV102_ZXC,进口放空电动阀关阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV103_ZXO,新捷出口放空电动阀开阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV103_ZXC,新捷出口放空电动阀关阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV104_ZXO,广汇出口放空电动阀开阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV104_ZXC,广汇出口放空电动阀关阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV105_ZXO,广汇出口电动阀开阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV105_ZXC,广汇出口电动阀关阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV106_ZXO,新捷出口电动阀开阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testESDV106_ZXC,新捷出口电动阀关阀命令,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_8_DO_12,预留点位_1_8_DO_12,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_8_DO_13,预留点位_1_8_DO_13,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_8_DO_14,预留点位_1_8_DO_14,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_8_DO_15,预留点位_1_8_DO_15,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_0,预留点位_1_9_DO_0,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_1,预留点位_1_9_DO_1,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_2,预留点位_1_9_DO_2,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_3,预留点位_1_9_DO_3,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_4,预留点位_1_9_DO_4,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_5,预留点位_1_9_DO_5,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_6,预留点位_1_9_DO_6,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_7,预留点位_1_9_DO_7,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_8,预留点位_1_9_DO_8,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_9,预留点位_1_9_DO_9,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_10,预留点位_1_9_DO_10,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_11,预留点位_1_9_DO_11,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_12,预留点位_1_9_DO_12,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_13,预留点位_1_9_DO_13,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_14,预留点位_1_9_DO_14,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testYLDW1_9_DO_15,预留点位_1_9_DO_15,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0101__H,1#可燃气体探测器浓度高报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0101__HH,1#可燃气体探测器浓度高高报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0101__XUS,1#可燃气体探测器故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0101__whzzt,1#可燃气体探测器浓度维护值开关,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0102__H,2#可燃气体探测器浓度高报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0102__HH,2#可燃气体探测器浓度高高报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0102__XUS,2#可燃气体探测器故障,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testGT_0102__whzzt,2#可燃气体探测器浓度维护值开关,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_AM,1#电动阀手自动状态,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_C_AM,1#电动阀中心手自动切换控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_C_CLOSE,1#电动阀中心关控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_C_OPEN,1#电动阀中心开控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_DA,1#电动阀开关阀门超时报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_S_AM,1#电动阀站控手自动切换控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_S_CLOSE,1#电动阀站控关控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_S_OPEN,1#电动阀站控开控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_XSC,1#电动阀关阀控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_XSO,1#电动阀开阀控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_ZIA,1#电动阀综合故障报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_ZIC,1#电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_ZIO,1#电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0101_ZIX,1#电动阀就地/远程状态指示,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_AM,2#电动阀手自动状态,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_C_AM,2#电动阀中心手自动切换控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_C_CLOSE,2#电动阀中心关控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_C_OPEN,2#电动阀中心开控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_DA,2#电动阀开关阀门超时报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_S_AM,2#电动阀站控手自动切换控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_S_CLOSE,2#电动阀站控关控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_S_OPEN,2#电动阀站控开控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_XSC,2#电动阀关阀控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_XSO,2#电动阀开阀控制,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_ZIA,2#电动阀综合故障报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_ZIC,2#电动阀关到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_ZIO,2#电动阀开到位,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testMOV0102_ZIX,2#电动阀就地/远程状态指示,0,关,开,0,0,0,0,,状态异常,,0

TagType,2,TagTypeName,累计量,Count,0,ParCount,1
NodePath,NAME
点所在的节点路径,点名

TagType,3,TagTypeName,控制量,Count,0,ParCount,1
NodePath,NAME
点所在的节点路径,点名

TagType,4,TagTypeName,运算量,Count,0,ParCount,1
NodePath,NAME
点所在的节点路径,点名

TagType,5,TagTypeName,组合量,Count,0,ParCount,1
NodePath,NAME
点所在的节点路径,点名

TagType,12,TagTypeName,字符类型点,Count,0,ParCount,1
NodePath,NAME
点所在的节点路径,点名

